Date,FTAG,FTHG,FTR,HTAG,HTHG,HTR,League_Code,League_Name,Season
17/01/2021,0.0,5.0,H,0.0,4.0,H,I2,Serie B (Италия),2020-2021
18/01/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
19/01/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
22/01/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
23/01/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
23/01/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
23/01/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
23/01/2021,1.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
23/01/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
23/01/2021,0.0,2.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
24/01/2021,2.0,2.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
24/01/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
25/01/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
27/01/2021,1.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
29/01/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
30/01/2021,1.0,2.0,H,1.0,0.0,A,I2,Serie B (Италия),2020-2021
30/01/2021,1.0,3.0,H,1.0,2.0,H,I2,Serie B (Италия),2020-2021
30/01/2021,1.0,1.0,D,1.0,1.0,D,I2,Serie B (Италия),2020-2021
30/01/2021,2.0,1.0,A,0.0,1.0,H,I2,Serie B (Италия),2020-2021
30/01/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
31/01/2021,1.0,3.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
31/01/2021,1.0,1.0,D,1.0,1.0,D,I2,Serie B (Италия),2020-2021
31/01/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
01/02/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/02/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
05/02/2021,2.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
06/02/2021,3.0,3.0,D,0.0,3.0,H,I2,Serie B (Италия),2020-2021
06/02/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
06/02/2021,1.0,2.0,H,1.0,2.0,H,I2,Serie B (Италия),2020-2021
06/02/2021,2.0,1.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
06/02/2021,2.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
06/02/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
06/02/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
06/02/2021,2.0,1.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
07/02/2021,1.0,2.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
09/02/2021,2.0,2.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,2.0,2.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,2.0,2.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,3.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,1.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
09/02/2021,2.0,1.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/02/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/02/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
10/02/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
12/02/2021,2.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
13/02/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/02/2021,2.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
13/02/2021,2.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
13/02/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
13/02/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
14/02/2021,3.0,2.0,A,2.0,1.0,A,I2,Serie B (Италия),2020-2021
14/02/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
14/02/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
15/02/2021,2.0,2.0,D,2.0,1.0,A,I2,Serie B (Италия),2020-2021
19/02/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
20/02/2021,2.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
20/02/2021,2.0,1.0,A,0.0,1.0,H,I2,Serie B (Италия),2020-2021
20/02/2021,3.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
20/02/2021,2.0,3.0,H,2.0,1.0,A,I2,Serie B (Италия),2020-2021
20/02/2021,2.0,2.0,D,2.0,0.0,A,I2,Serie B (Италия),2020-2021
20/02/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
20/02/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
21/02/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
21/02/2021,1.0,3.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
26/02/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
26/02/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
27/02/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
27/02/2021,0.0,4.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
27/02/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
27/02/2021,2.0,2.0,D,2.0,0.0,A,I2,Serie B (Италия),2020-2021
27/02/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
27/02/2021,4.0,1.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
27/02/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
27/02/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
01/03/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
02/03/2021,2.0,2.0,D,2.0,1.0,A,I2,Serie B (Италия),2020-2021
02/03/2021,2.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
02/03/2021,0.0,2.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/03/2021,0.0,3.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
02/03/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/03/2021,3.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
02/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/03/2021,1.0,3.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
06/03/2021,2.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
06/03/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
06/03/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
06/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
06/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
06/03/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
06/03/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
07/03/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
07/03/2021,4.0,0.0,A,3.0,0.0,A,I2,Serie B (Италия),2020-2021
08/03/2021,2.0,1.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
12/03/2021,0.0,2.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
12/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,0.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
13/03/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,2.0,4.0,H,1.0,4.0,H,I2,Serie B (Италия),2020-2021
13/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
13/03/2021,2.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
15/03/2021,0.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
16/03/2021,2.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
16/03/2021,3.0,2.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
16/03/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
16/03/2021,3.0,2.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
19/03/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
20/03/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
20/03/2021,3.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
20/03/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
20/03/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
20/03/2021,4.0,1.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
20/03/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
21/03/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
21/03/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
02/04/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
02/04/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/04/2021,1.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
02/04/2021,1.0,4.0,H,1.0,3.0,H,I2,Serie B (Италия),2020-2021
02/04/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/04/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
02/04/2021,2.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
02/04/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
02/04/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
05/04/2021,0.0,3.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,2.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
05/04/2021,2.0,2.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
05/04/2021,1.0,1.0,D,1.0,1.0,D,I2,Serie B (Италия),2020-2021
05/04/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
09/04/2021,1.0,0.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
10/04/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/04/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
10/04/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
10/04/2021,2.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
10/04/2021,3.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
10/04/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
11/04/2021,0.0,3.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
11/04/2021,0.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
12/04/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
13/04/2021,2.0,2.0,D,1.0,1.0,D,I2,Serie B (Италия),2020-2021
16/04/2021,2.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
17/04/2021,2.0,4.0,H,1.0,3.0,H,I2,Serie B (Италия),2020-2021
17/04/2021,1.0,2.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
17/04/2021,0.0,3.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
17/04/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
17/04/2021,1.0,2.0,H,1.0,0.0,A,I2,Serie B (Италия),2020-2021
17/04/2021,2.0,1.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
17/04/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
17/04/2021,0.0,2.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
24/04/2021,2.0,2.0,D,2.0,1.0,A,I2,Serie B (Италия),2020-2021
27/04/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
27/04/2021,2.0,2.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,1.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,0.0,3.0,H,0.0,3.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,1.0,3.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
01/05/2021,3.0,1.0,A,1.0,1.0,D,I2,Serie B (Италия),2020-2021
01/05/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
01/05/2021,3.0,1.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
01/05/2021,1.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
01/05/2021,2.0,1.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
04/05/2021,1.0,1.0,D,0.0,1.0,H,I2,Serie B (Италия),2020-2021
04/05/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
04/05/2021,0.0,4.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
04/05/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
04/05/2021,0.0,1.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
04/05/2021,2.0,2.0,D,0.0,2.0,H,I2,Serie B (Италия),2020-2021
04/05/2021,2.0,1.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
04/05/2021,2.0,2.0,D,1.0,1.0,D,I2,Serie B (Италия),2020-2021
04/05/2021,1.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
04/05/2021,3.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
07/05/2021,0.0,2.0,H,0.0,2.0,H,I2,Serie B (Италия),2020-2021
07/05/2021,3.0,4.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
07/05/2021,3.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
07/05/2021,0.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
07/05/2021,1.0,1.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
07/05/2021,2.0,2.0,D,2.0,2.0,D,I2,Serie B (Италия),2020-2021
07/05/2021,2.0,1.0,A,1.0,0.0,A,I2,Serie B (Италия),2020-2021
07/05/2021,0.0,2.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
07/05/2021,0.0,0.0,D,0.0,0.0,D,I2,Serie B (Италия),2020-2021
07/05/2021,3.0,1.0,A,2.0,1.0,A,I2,Serie B (Италия),2020-2021
10/05/2021,0.0,3.0,H,0.0,1.0,H,I2,Serie B (Италия),2020-2021
10/05/2021,1.0,1.0,D,1.0,0.0,A,I2,Serie B (Италия),2020-2021
10/05/2021,1.0,2.0,H,1.0,0.0,A,I2,Serie B (Италия),2020-2021
10/05/2021,2.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/05/2021,3.0,0.0,A,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/05/2021,2.0,3.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
10/05/2021,0.0,2.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/05/2021,4.0,0.0,A,2.0,0.0,A,I2,Serie B (Италия),2020-2021
10/05/2021,0.0,1.0,H,0.0,0.0,D,I2,Serie B (Италия),2020-2021
10/05/2021,1.0,2.0,H,1.0,1.0,D,I2,Serie B (Италия),2020-2021
12/09/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
12/09/2020,0.0,2.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
12/09/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
13/09/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
13/09/2020,1.0,1.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
13/09/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
13/09/2020,2.0,4.0,H,2.0,2.0,D,SP1,La Liga (Испания),2020-2021
19/09/2020,1.0,2.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
19/09/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
19/09/2020,1.0,2.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
20/09/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
20/09/2020,0.0,2.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
20/09/2020,1.0,2.0,H,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
20/09/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
26/09/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
26/09/2020,1.0,1.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
26/09/2020,3.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
26/09/2020,3.0,2.0,A,1.0,2.0,H,SP1,La Liga (Испания),2020-2021
27/09/2020,3.0,1.0,A,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
27/09/2020,2.0,1.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
27/09/2020,1.0,6.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
27/09/2020,3.0,1.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
27/09/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
27/09/2020,0.0,4.0,H,0.0,4.0,H,SP1,La Liga (Испания),2020-2021
29/09/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
29/09/2020,0.0,3.0,H,0.0,3.0,H,SP1,La Liga (Испания),2020-2021
30/09/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
30/09/2020,1.0,3.0,H,1.0,2.0,H,SP1,La Liga (Испания),2020-2021
30/09/2020,1.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
30/09/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
01/10/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
01/10/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
01/10/2020,3.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
03/10/2020,2.0,1.0,A,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
03/10/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
03/10/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
03/10/2020,0.0,3.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
03/10/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
04/10/2020,0.0,2.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
04/10/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
04/10/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
04/10/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
04/10/2020,1.0,1.0,D,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
17/10/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
17/10/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
17/10/2020,1.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
17/10/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
18/10/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
18/10/2020,0.0,2.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
18/10/2020,1.0,2.0,H,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
18/10/2020,2.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
18/10/2020,2.0,2.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
18/10/2020,3.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
23/10/2020,1.0,2.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
24/10/2020,3.0,1.0,A,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
24/10/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
24/10/2020,1.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
24/10/2020,0.0,2.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
25/10/2020,2.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
25/10/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
25/10/2020,1.0,0.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
25/10/2020,1.0,4.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
26/10/2020,1.0,1.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
30/10/2020,2.0,0.0,A,2.0,0.0,A,SP1,La Liga (Испания),2020-2021
31/10/2020,1.0,4.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
31/10/2020,1.0,2.0,H,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
31/10/2020,3.0,1.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
31/10/2020,1.0,1.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
01/11/2020,1.0,3.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
01/11/2020,4.0,1.0,A,2.0,0.0,A,SP1,La Liga (Испания),2020-2021
01/11/2020,1.0,1.0,D,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
01/11/2020,2.0,2.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
02/11/2020,0.0,2.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
06/11/2020,1.0,1.0,D,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
07/11/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
07/11/2020,2.0,5.0,H,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
07/11/2020,0.0,1.0,H,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
07/11/2020,0.0,4.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
08/11/2020,3.0,1.0,A,2.0,1.0,A,SP1,La Liga (Испания),2020-2021
08/11/2020,0.0,2.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
08/11/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
08/11/2020,1.0,2.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
08/11/2020,1.0,4.0,H,1.0,2.0,H,SP1,La Liga (Испания),2020-2021
20/11/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
21/11/2020,1.0,1.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
21/11/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
21/11/2020,2.0,4.0,H,2.0,2.0,D,SP1,La Liga (Испания),2020-2021
21/11/2020,0.0,1.0,H,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
22/11/2020,0.0,0.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
22/11/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
22/11/2020,3.0,1.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
22/11/2020,2.0,2.0,D,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
23/11/2020,0.0,4.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
27/11/2020,1.0,1.0,D,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
28/11/2020,1.0,1.0,D,0.0,1.0,H,SP1,La Liga (Испания),2020-2021
28/11/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
28/11/2020,1.0,0.0,A,0.0,0.0,D,SP1,La Liga (Испания),2020-2021
28/11/2020,2.0,1.0,A,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
29/11/2020,0.0,4.0,H,0.0,2.0,H,SP1,La Liga (Испания),2020-2021
29/11/2020,1.0,1.0,D,1.0,0.0,A,SP1,La Liga (Испания),2020-2021
29/11/2020,1.0,3.0,H,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
29/11/2020,1.0,1.0,D,1.0,1.0,D,SP1,La Liga (Испания),2020-2021
